NUMERO_ISCRIZIONE;WEB_URL
A000541916;https://www.facebook.com/Zurich.PonteSanPietro/?locale=it_IT
A000541916;www.giordaniassicurazioni.it
A000541918;www.agenziaminesi.it
A000542486;underwriting.it
A000543387;www.bibbiocad.it
A000543539;WWW.GIROMASRL.IT
A000543563;www.blg70snc-agenziaunipol.it
A000545714;www.agenzievittoria.com/luino
A000546723;https://agenzia.cattolica.it/SCAFAPRIMOMAGGIO/it/home
A000546765;www.carusoassicurazioni.it
A000546850;https://www.facebook.com/castoldiassicurazioni/?locale=it_IT
A000546856;www.agenzie.generali.it/locri
A000547009;www.agenzie.generali.it/CASERTA
A000547013;www.valleseassicurazioni.it
A000547268;https://www.agenzie.generali.it/bustoarsiziopiazzatrentoetrieste
A000547268;www.ssgbusto.it
A000548125;https://disalvoedragone.it
A000548440;aspevi-vittoria.it
A000548440;www.rcamper.com
A000548496;www.agenziazurich.it/mi520
A000548635;HTTPS://AGENZIE.REALEMUTUA.IT/AGENZIE/AGENZIAFERRARA
A000548635;HTTPS://WWW.FACEBOOK.COM/PROFILE.PHP?ID=100095245191330
A000548635;HTTPS://WWW.FACEBOOK.COM/REALEMUTUAFERRARA/
A000548862;www.agenzie.generali.it/marcianise
A000549158;www.agenzievittoria.com/perginevalsugana/
A000549261;www.agenzie.generali.it/casertacarloiii
A000549261;www.gruppopalmesano.it
A000550740;www.agenzievittoria.com/carpi/
A000550798;www.gaglia.it
A000552341;HTTPS://WWW.AGENZIECATTOLICA.GENERALI.IT/TORINODEGASPERI
A000552341;https://www.instagram.com/assicrocetta?igsh=Zm9nMjR0aHk2bHc2
A000552381;https://agenzie.axa.it/napoli6984
A000552625;www.agenzievittoria.com/firenzeperetola
A000553165;www.ageallianz.it/bagheria4930000
A000553171;www.cremonassicura.com
A000553171;www.cremonassicura.it
A000553439;https://agenzie.axa.it/limatola6707
A000554369;WWW.LAMPREDI-BASSI.IT
A000554370;https://www.agenziecattolica.generali.it/chiusi
A000554371;www.ostiassicura.com
A000554588;WWW.TARANTINI.IT
A000554953;https://www.facebook.com/profile.php?id=100063388860189
A000555035;https://www.iapichinoedaquila.it/
A000555765;https://www.agenzie.generali.it/battipaglia
A000555767;www.agenzievittoria.com/bresciacastello
A000556449;WWW.ASSICURAZIONIVITRANI.IT
A000556464;www.agenzie.generali.it/VITERBO/
A000556468;www.amicalesrlassicurazioni.it
A000556519;https://instagram.com/aggeneraliagropoli/
A000556519;https://www.agenzie.generali.it/agropoli
A000556519;https://www.facebook.com/aggeneraliagropoli/
A000556520;https://www.agenzievittoria.com/lagonegro
A000556521;www.amtrustagency.it
A000556523;WWW.INNOVA1872.IT
A000556525;www.rorielucidi.it
A000556589;www.agenzievittoria.com/portoferraio
A000556617;www.agenziaellena.it
A000556852;www.agenzie.generali.it/eboli
A000556873;www.agenzie.generali.it/vercelli
A000557285;www.assicomo.it
A000557292;www.medicoprotetto.eu
A000557853;www.ageallianz.it/torredelgreco610
A000558015;https://www.assicurazionijesolo.it/
A000558015;www.agenziazurich.it/ve503
A000558015;www.assicurazionijesolo.it
A000558018;www.agenziazurich.it/mi053
A000558018;www.assisempione.it
A000558019;https://agenzia.cattolica.it/chiavari
A000558088;https://agenzie.axa.it/catanzaro7810
A000558176;www.agenziazurich.it/mo003
A000558403;https://agenzie.realemutua.it/agenzie/agenziapiacenza
A000558403;www.realemutuatrabucchi.com
A000558404;www.stefanogianniassicurazioni.it
A000558405;www.ageallianz.it/torredelgreco804/
A000558406;https://agenzie.realemutua.it/agenzie/agenziasavigliano
A000558865;https://www.ageallianz.it/matera3635/
A000559013;www.is-b.it
A000559086;https://agenzie.realemutua.it/agenzie/agenziacastanogallarate
A000559086;https://pbdc.it
A000559086;https://realecastano.it
A000559086;https://www.linkedin.com/company/104296963/admin/dashboard/
A000559182;www.assinetwork.it
A000559201;https://agenzie.realemutua.it/agenzie/agenziamilanosangottardo
A000559201;www.realemutuamilano.it
A000559630;www.agenzie.generali.it/milanoviatorino
A000559760;www.axa-caserta.it
A000559761;https://agenzie.axa.it/santamariacapuavetere6868
A000560710;www.pratis.it
A000560712;https://agenzia.cattolica.it/reggioemilia
A000560713;www.realemutuacesano.it
A000560922;www.agenziazurich.it/MI080
A000560995;www.mapiinsurance.it
A000561001;www.ifsgroup.it
A000561068;https://www.arag.it/portal/cp-nucleo-senza-decidi-tu-/-/prodotto/f3c464dd-1fca-4a9c-a960-32e1db459bb0
A000561068;www.lloydvaresino.it
A000561263;www.assicapital.it
A000561510;https://www.agenziazurich.it/tn506
A000561599;https://agenzie.realemutua.it/agenzie/agenziarivarolocentro
A000561759;www.agenziazurich.it/mn501
A000561759;www.facebook.com/agenziazurich.assifides
A000562063;www.agenzievittoria.com/bussolengo
A000562063;www.vittoriaassicurazionibussolengo.it
A000562210;www.amerigo.it
A000562210;www.assicurazionecondominio.com
A000562210;www.assicurazionevolontariato.com
A000562210;www.fitmga.it
A000562210;www.tuttocauzioni.it
A000562210;www.tuttocredito.com
A000562210;www.vistoextravisto.com
A000562242;https://agenzie.axa.it/caserta6818
A000562242;https://brassottiassicurazioni.com/
A000562340;https://agenzia.cattolica.it/montefortedalpone
A000562340;https://assicurazioniconfente.it/
A000563410;https://www.facebook.com/agenziaAXAanagniassirosrl/
A000563421;HTTPS://WWW.AGENZIAPORTOSICURO.IT/?_GL=1%2A1S6PM1N%2A_UP%2AMQ..%2A_GA%2AMTC1MJAZMTG5NI4XNZI1OTC2MZA5%2A_GA_KTT9WPJ066%2AMTCYNTK3NJMWOC4XLJAUMTCYNTK3NJMWOC4WLJAUMA..
A000563421;HTTPS://WWW.ARAG.IT/PORTAL/TUTELA-LEGALE-OLS-FAMIGLIA/-/OLS/00416B08-3091-4CA5-99D1-787D5FC726DA
A000563451;www.agenziazurich.it/rc501
A000563451;www.campoloassicurazioni.it
A000563461;www.unipolsailecco.it
A000563461;www.unisalutelecco.com
A000563461;www.unisalutelecco.it
A000563503;www.agenzie.generali.it/galatina
A000563922;www.agenzie.generali.it/torinocorsotoscana
A000564408;www.agenzievittoria.com/casteggio
A000565058;www.agenzie.generali.it/castiglionedellestiviereviaascoli
A000565353;www.agenzie.generali.it/GROTTAGLIE
A000565662;WWW.MATARAZZI.IT
A000565777;www.catalanoemontalto-agenziaunipol.it
A000565874;www.agenziaintermedia.com
A000565998;HTTPS://WWW.FACEBOOK.COM/AGGENERALISARONNOSANGIUSEPPEAGENZIAGALLARATE/
A000565998;HTTPS://WWW.FACEBOOK.COM/AGGENERALISARONNOSANGIUSEPPEAGENZIASESTOCALENDE/
A000565998;HTTPS://WWW.FACEBOOK.COM/AGGENERALISARONNOSANGIUSEPPEMISINTO
A000565998;HTTPS://WWW.FACEBOOK.COM/AGSARONNOSANGIUSEPPETRADATE
A000565998;HTTPS://WWW.FACEBOOK.COM/ENRICOCANTUASSICURAZIONI
A000565998;HTTPS://WWW.FACEBOOK.COM/GENERALICASSANOVERDI/?LOCALE=IT_IT
A000565998;HTTPS://WWW.FACEBOOK.COM/P/AG-GENERALI-SARONNO-SAN-GIUSEPPE-AGENZIA-SOLARO-100060054082592/
A000565998;HTTPS://WWW.FACEBOOK.COM/PROFILE.PHP?ID=100047611101771
A000565998;HTTPS://WWW.INSTAGRAM.COM/AGSARONNOSANGIUSEPPE/
A000565998;HTTPS://WWW.YOUTUBE.COM/@ENRICOCANTUASSICURAZIONI3070
A000565998;www.enricocantuassicurazioni.it
A000566263;massaassicurazioni.it
A000567401;www.agenzie.generali.it/terni
A000567444;HTTPS://AGENZIE.REALEMUTUA.IT/AGENZIE/AGENZIATORINOCARDUCCI
A000567469;HTTPS://WWW.ASSIFUTURO.IT/
A000567585;https://www.abbateintermediazioni.it/
A000567769;https://agenziadz.carrd.co/
A000568208;WWW.LOBACCAROASSICURAZIONI.IT
A000568584;https://agenzie.axa.it/arzignano2585
A000569563;www.hubiurillogroup.it
A000569563;www.polizzedepoca.it
A000569613;http://cagliaricentroassicurazioni.it/
A000569614;www.jk4insurance.com
A000569614;www.preventionhub.com
A000569614;www.quotarapido.com
A000569724;https://www.agenzie.generali.it/dalmine
A000569942;www.ageallianz.it/monopoli648/
A000569961;https://agenzie.realemutua.it/agenzie/agenziasassaricentro
A000569999;https://agenzie.realemutua.it/agenzie/agenziatorinoantonelliana/overview
A000569999;www.realescuola.com
A000569999;www.realescuola.eu
A000569999;www.realescuola.it
A000569999;www.realescuola.net
A000569999;www.realescuola.org
A000570096;uniassiteam.it
A000570242;HTTPS://WWW.FACEBOOK.COM/AGGENERALISANDONADUOMO
A000570242;HTTPS://WWW.LINKEDIN.COM/COMPANY/AG-GENERALI-SANDONA-DUOMO/?VIEWASMEMBER=TRUE
A000570295;https://www.facebook.com/virgilioassicurazioni.it
A000570295;https://www.instagram.com/virgilio_assicurazioni?igsh=MXhoN3FweGd0aDEweQ==
A000570295;www.virgilioassicurazioni.it
A000570314;WWW.ACSERVIZIASSICURATIVI.IT
A000570367;www.lafed.it
A000570384;www.unilucca-agenziaunipol.it/
A000570418;HTTPS://WWW.AGENZIE.GENERALI.IT/CALCINAIA
A000570546;HTTPS://WWW.INSTAGRAM.COM/REALEMUTUA.VIMERCATE
A000570546;https://agenzie.realemutua.it/agenzia283/Pages/R_Overview.aspx
A000570950;HTTPS://WWW.AGENZIAZURICH.IT//TO523
A000570950;HTTPS://WWW.ARAG.IT/PORTAL/TUTELA-LEGALE-OLS-FAMIGLIA/-/OLS/3077159C-E2B7-4E3D-919F-9AAAE686CBCD
A000570950;HTTPS://WWW.ARAG.IT/TUTELA-LEGALE-OLS-CP/CF84166C-E539-44E6-83FB-1B337E72EA23
A000571141;www.facebook.com/NapolitanoGroupamAssicurazioni
A000571406;https://www.itassuedtirol.com/it/
A000571454;HTTPS://WWW.FACEBOOK.COM/GRUPPOTODAY/
A000571454;HTTPS://WWW.INSTAGRAM.COM/GRUPPO_TODAY/
A000571454;HTTPS://WWW.LINKEDIN.COM/COMPANY/14843411
A000571454;www.gruppotoday.com
A000571465;www.agenzie.generali.it/comovaresina
A000571752;briass.it
A000571769;www.ostiajoy.it
A000572646;https://agenzie.realemutua.it/agenzie/agenziafossano
A000572646;www.realemutuafossano.it
A000573092;www.modusassicurazioni.it
A000573092;www.modusinsurance.it
A000573744;WWW.COLOMBOASSICURAZIONI.IT
A000574508;HTTPS://WWW.AGENZIE.GENERALI.IT/CASSINOSANGERMANO
A000574508;HTTPS://WWW.FACEBOOK.COM/SHARE/18MJKR3Q5H/?MIBEXTID=LQQJ4D
A000574508;https://www.instagram.com/longo.assicurazioni?igsh=N3A5dzB0YmNocmRq
A000574617;www.agenzie.generali.it/napolicentropolifunzionale
A000574714;WWW.ASSICURASNC.IT
A000575043;www.agenzie.generali.it/campobasso
A000575085;www.agenzie.generali.it/sapri
A000575099;facebook.com/profile.php?id=100091782649601
A000575099;instagram.com/battista_assicurazioni/
A000575850;www.agenziagrassi.it
A000575879;https://www.sara.it/agenzia?id=M126
A000575928;WWW.FACEBOOK.COM/AGGENERALIPINEROLOSANLAZZARO
A000575928;WWW.INSTAGRAM.COM/AG_GENERALI_PINEROLO?IGSH=ZNDVDWVJMMR0ENJK
A000575928;WWW.LINKEDIN.COM/COMPANY/PIEMONTE-SERVIZI-ASSICURATIVI?ORIGINALSUBDOMAIN=IT
A000575928;www.agenzie.generali.it/pinerolosanlazzaro
A000575929;marianellisrl-agenziaunipol.it
A000575931;WWW.AGENZIEVITTORIA.COM/LECCO/
A000575931;WWW.AGENZIEVITTORIA.COM/ROVERETO/
A000575931;WWW.DAS.IT
A000575933;www.agenzie.generali.it/crema
A000576784;https://www.instagram.com/allianz_cava/
A000576784;www.ageallianz.it/cavadetirreni760000/
A000576784;www.facebook.com/AllianzCavadetirreni
A000577072;nevesicura.it
A000577072;www.agenzievittoria.com/pescaracentro
A000578236;www.brianzaserviziassicurativi.it
A000578255;https://agenzie.realemutua.it/agenzie/agenziapinerolo
A000578255;https://www.realepinerolo.it/
A000578265;www.uniromasrl.it
A000578448;WWW.ALLIANZSTORETRENTO.IT
A000578448;WWW.MATHREEX.IT
A000578586;https://www.agenzieunipol.it/64830.html
A000578887;HTTPS://WWW.FACEBOOK.COM/SHARE/14QDU9D23U/?MIBEXTID=WWXIFR
A000578887;HTTPS://WWW.INSTAGRAM.COM/GENERALIVERONASANMARTINO?IGSH=MW03NWO4BNL3EG8YCQ==
A000578887;HTTPS://WWW.INSTAGRAM.COM/GLORIA_ALITE/?NEXT=%2F
A000578887;HTTPS://WWW.LINKEDIN.COM/IN/GLORIA-ALITE/
A000578887;HTTPS://WWW.TIKTOK.COM/@GLORIA_ALITE?_T=ZN-8TGBLLCOFD4&_R=1
A000578887;WWW.BENETTIASSICURAZIONI.IT
A000579086;www.assiclem.cloud
A000579086;www.assiclem.com
A000579086;www.assiclem.eu
A000579086;www.assiclem.info
A000579086;www.assiclem.it
A000579086;www.assiclem.net
A000579191;www.dragoniassicurazioni.it
A000579503;agenzie.realemutua.it/agenzie/agenziapaterno
A000579503;www.cunsoloassicurazioni.it
A000579521;www.agenzie.generali.it/grosseto
A000579535;https://www.assicuratricemilanese.it/ricerca-agenzia/?_sf_s=stefanelli%20antonio
A000579611;www.agenzie.generali.it/tolmezzo
A000579611;www.serviziassicurativivoltan.it
A000580147;HTTPS://LORENZIEWEISS.IT
A000580264;https://www.assichiavari.com
A000580385;www.agenzie.generali.it/lissone
A000580537;www.ageallianz.it/venezia315
A000580616;www.ageallianz.it/reggioemilia414000
A000580616;www.assiemilia.com
A000580687;WWW.GIURIOLOEPANDOLFO.COM
A000580696;www.pratoassicura.com
A000580716;WWW.AGENZIAZURICH.IT/RS001
A000580748;www.agenzievittoria.com/thiene
A000580937;www.lucangelibonventi.it
A000581197;https://www.agenzie.generali.it/nardogalliano
A000582117;www.nobisassistance.it
A000582294;www.assistudiolauria.it
A000582544;www.agenzie.generali.it/montagnana
A000582545;WWW.COVERPIUSRL.IT
A000582595;www.agenzie.generali.it/codigoro
A000582845;WWW.PENASSO.IT
A000582933;www.boiardiassicurazioni.it
A000582959;www.agenzie.generali.it/pontassieve
A000582985;www.viscontiassicurazioni.net
A000583339;https://www.ageallianz.it/forli495/
A000583478;https://assiunion.it/
A000583478;https://www.facebook.com/share/188jcBrqKo/?mibextid=wwXIfr
A000583478;https://www.instagram.com/assiunionsrl?igsh=YTFqcjllNWVzcXQ3
A000583478;https://www.linkedin.com/company/assiunion-srl-agenti-di-assicurazione/
A000583824;https://www.bonaviresassicurazioni.com/
A000584168;luliabilityunderwriting.it
A000584175;https://www.agenzie.generali.it/coneglianovialeitalia
A000584207;https://agenzie.realemutua.it/agenzie/agenziaspadafora
A000584207;https://www.realemutuaspadafora.com/
A000584230;www.bpassicurazione.it
A000584459;www.agenziainfinity.it
A000584461;https://agenzie.realemutua.it/agenzie/agenziajesi
A000584461;www.rischiprotetti.it
A000584471;https://www.facebook.com/michele.delcore/
A000584471;https://www.instagram.com/micheledelcore11/
A000584471;https://www.linkedin.com/in/micheledelcore/
A000584553;WWW.ASSIFINSRL.COM
A000584797;https://studiocassinotti.it/
A000584797;https://www.cremaassicurazioni.it/
A000584797;https://www.facebook.com/crema.assicurazioni
A000585405;TOSSANI.NET
A000585692;https://agenzie.realemutua.it/agenzie/agenziabojano
A000586696;https://agenzie.realemutua.it/agenzie/agenziaisernia
A000587183;WWW.MFBGROUP.IT
A000587183;https://agenzie.realemutua.it/agenzia132
A000587366;www.tovoassicurazioni.it
A000587531;https://agenzie.realemutua.it/agenzie/agenziamilanoest
A000587606;www.agenzie.generali.it/magione
A000587606;www.ltsinsurance.it
A000587896;www.cuneoassicura.it
A000588035;www.romaesedra.it
A000588247;https://agenzie.realemutua.it/agenzie/agenziavigone
A000588247;https://www.realemutuavigone.com/
A000588497;www.velinoassicurazioni.it
A000588522;WWW.AGENZIEVITTORIA.COM/PARTINICO/
A000588714;https://agenzie.realemutua.it/agenzie/agenziachieri
A000588717;www.agenzievittoria.com/caltagirone
A000588736;www.assigagliardi.it
A000589264;https://agenzie.realemutua.it/agenzie/agenziacervignano/
A000589424;www.agenzie.generali.it/romamagni
A000589760;www.unipolsaimilano.it
A000589784;www.assirisparmio.it
A000589784;www.mottolacarli.it
A000589784;www.rcavvocato.it
A000589784;www.rcgeometra.it
A000589784;www.rcmedico.it
A000589813;WWW.CALLEGAROASSICURAZIONI.IT
A000589926;https://www.agenzie.generali.it/velletriartemisiamammucari
A000590316;https://agenzie.axa.it/magenta1117
A000590726;https://salvatore-serra-agente-generale-tsserviziassicurativi.business.site/?utm_source=gmb
A000590769;www.agenzie.generali.it/barimaterecclesiae
A000590957;https://facebook.com/salvadoralessandroassicurazioni/
A000590957;https://www.facebook.com/profile.php?id=100008987132039
A000590957;https://www.instagram.com/alessandrosalvador3?igsh=MW0zdDlvZHhkd2t5Mg%3D%3D&utm_source=qr
A000590957;https://www.salvadorassicura.it/
A000591090;www.aliassicurazioni.it
A000591091;www.agenzie.generali.it/putignano
A000591264;www.universoassicura.it
A000591332;www.invesco-agenziaunipol.it
A000591410;www.agenzie.generali.it/gallipoli/
A000591666;www.colibri-italia.com
A000591853;https://www.agenzie.generali.it/romaeurvialedellamusica
A000592008;www.assifinanziariasrl.com
A000593159;www.blenginoassicurazioni.it
A000593345;www.agenzie.generali.it/vercelliduchessajolanda
A000593521;WWW.ALLIANZ-TRADE.IT
A000593910;www.agenzievittoria.com/fucecchio
A000593953;www.grandeaminei.it
A000593953;www.unipolsainapoliaminei.it
A000594090;www.agenzie.generali.it/maceratafeltria
A000594138;www.agenzie.generali.it/castelsangiovanni
A000594999;www.assi-plus.it
A000595040;https://portassicurazionilegnano.it
A000595258;WWW.ASSICURATOSANTARITA.IT
A000595258;https://agenzie.realemutua.it/agenzie/agenziatorinosantarita
A000596125;www.agenzie.generali.it/bussoleno
A000596125;www.agenzie.generali.it/rivolicastello
A000596125;www.cuffaroassicurazioni.it
A000596182;www.certoassicurati.it
A000596411;www.agenzie.generali.it/marianocomense
A000596742;www.grumelliepartners.it
A000596743;http://www.olivoassicurazioni.it
A000596818;WWW.ASSICURAZIONIBIONAZ.IT
A000598392;WWW.AGENZIEVITTORIA.COM/GROSSETOAMIATA
A000598392;WWW.SERVIZITONINELLI.IT
A000598684;https://assicurazionibuzzetti.com/
A000598684;www.agenzie.generali.it/chiavenna
A000598684;www.facebook.com/AGGeneraliChiavenna/
A000598846;www.catinoassicurazioni.it
A000598869;https://www.ageallianz.it/roma5525/
A000598925;www.fanciulloassicurazionisrl.it
A000599375;https://www.facebook.com/share/1HcEF26tRu
A000599375;https://www.instagram.com/faro_assicurazioni_2.0
A000599375;https://www.tiktok.com/@faro.assicurazioni.2.0
A000599375;www.faroassicurazioni.com
A000599388;www.agenzievittoria.com/volpiano
A000600482;HTTPS://WWW.CCSERVIZISRL.IT
A000600802;WWW.BFAINSURANCE.IT
A000601242;WWW.IVREASSICURA.IT
A000601517;www.abisassicura.com
A000601771;www.civitassicura.it
A000602054;WWW.INTERMEDIAGROUP.NET
A000602157;www.agenzie.generali.it/catanzaro
A000602210;https://agenzie.axa.it/bari7113
A000602216;www.agenzie.generali.it/saluzzo
A000602247;https://www.instagram.com/welcomeriders/?hl=it
A000602247;https://www.tiktok.com/@welcomeriders1?_t=ZN-90vTvMgZXGg&_r=1
A000602247;www.agenziaromaprati.com
A000602247;www.welcomegentlemanriders.it
A000602247;www.welcomeriders.it
A000602252;https://www.agenzie.generali.it/lameziaterme
A000602347;https://agenzie.realemutua.it/agenzia890/Pages/R_Overview.aspx
A000602919;www.afassicurazioni.it
A000603629;www.agenzie.generali.it/nocerainferiore
A000603629;www.facebook.com/aggeneralinocera
A000603727;B2B.FRIGOASSICURAZIONI.COM
A000603727;WWW.FREEGO.IT
A000603727;WWW.FRIGOASSICURAZIONI.COM
A000603877;https://www.facebook.com/ManniaeFenuAssicurazioni
A000603951;www.unipolsaimontemurlo.it
A000604218;www.facebook.com/unitaranto
A000604218;www.unitaranto.com
A000604218;www.unitaranto.it
A000604339;www.agenzievittoria.com/milanocorsovercelli
A000604626;https://agenzie.axa.it/venezia2318
A000604654;www.agenzievittoria.com/valenzacentro/
A000604888;www.agenzie.generali.it/pisa
A000605699;www.agenzie.generali.it/romaappia
A000605712;agenzie.axa.it/biellacosta
A000605712;costaconsulenze.it
A000606311;https://berrino-assicurazioni.it/
A000606311;www.agenzie.generali.it/casertamoneta
A000606346;www.assipiacenza.it
A000606369;www.folciaemangano.it
A000606548;www.agenzie.generali.it/colleferro
A000606969;compliance.assigecounderwriting.com
A000606969;www.assigecounderwriting.com
A000606970;https://agenzie.axa.it/como1017
A000606970;https://www.facebook.com/AxaAssinsubria/?locale=it_IT
A000606970;https://www.instagram.com/assinsubriasrl/?__d=11
A000607757;WWW.SEGANTINIASSICURAZIONI.IT
A000607876;www.orizzontasrl.com
A000607876;www.orizzontasrl.it
A000607877;https://www.agenzievittoria.com/quartusantelena/
A000607996;www.agenzie.generali.it/saronno
A000608740;www.agenzie.generali.it/udineduomo
A000609573;www.agenzie.generali.it/romaboccea
A000609590;WWW.FIMFUSION.IT
A000609663;www.astraassicurazioni.it
A000609988;www.scalzotto.it
A000610028;www.falco.srl
A000610053;www.agenzie.generali.it/latina
A000610411;www.agenzie.generali.it/jesi
A000610691;www.agorass.com
A000610780;https://www.ageallianz.it/cernuscosulnaviglio144/
A000610992;WWW.AMTEAM.IT
A000611104;WWW.EPBASSICURAZIONI.IT
A000611150;https://www.impavido.biz/
A000611150;https://www.impavido.it/
A000611683;www.assicuriamo.eu
A000612591;https://www.facebook.com/agenziageneraliarzignano
A000612591;www.agenzie.generali.it/arzignano
A000612591;www.linkedin.com/in/generali-italia-spa-agenzia-generale-di-arzignano-9097b120b
A000612783;https://agenzie.axa.it/cosenza7900
A000612972;www.assinormanna-agenziaunipol.it
A000613627;www.unipolsaimacerata.it
A000613717;www.gruppogambini.it
A000613912;www.effezetaintermediazioni.it
A000614260;RAIFFEISEN.MY-NSURANCE.IT
A000614260;WWW.RAIFFEISEN.IT/WIPPTAL
A000614310;https://www.agenzie.generali.it/marsciano
A000614316;https://www.agenziecattolica.generali.it/perugiavalentini
A000614823;www.saitorinonord.it
A000614950;www.futuria.it
A000614975;https://agenzie.realemutua.it/agenzie/agenziaorzinuovi
A000615099;https://www.ageallianz.it/roma816/
A000615505;https://sartinsrl.wordpress.com/
A000615512;www.lorenziniassicurazioni.it
A000615514;WWW.FIORILLOEDELGAIZO.IT
A000615552;www.agenzievittoria.com/castelfrancoveneto/
A000615567;WWW.AGENZIEVITTORIA.COM/MONTECATINITERME
A000616085;https://amicomedico.org
A000616098;HTTPS://PERRASRL.IT/
A000616108;https://agenzie.realemutua.it/agenzie/agenziaosimo
A000616108;https://carancini.eu/
A000616108;https://www.facebook.com/RealeMutuaAssicurazioniOsimo/
A000616108;https://www.facebook.com/realemutua.osimo/
A000616108;https://www.instagram.com/realemutuaosimo
A000616213;WWW.AGENZIEVITTORIA.COM/FOLIGNO
A000616213;WWW.ASSIDOMUS.IT
A000616285;www.obertefirettoassicurazioni.it
A000616467;https://agenzie.realemutua.it/agenzia130/Pages/R_Overview.aspx
A000616467;www.realecavour.it
A000616524;AGENZIE.AXA.IT/LASPEZIA3100
A000616720;http://www.marandoassicurazioni.it/
A000616833;WWW.SILVIABONCIASSICURAZIONI.IT
A000616875;https://agenzie.realemutua.it/agenzie/agenziabergamo205
A000617134;www.unipolsaronno.it
A000617139;https://www.agenzie.generali.it/gemona
A000617342;https://agenzie.realemutua.it/agenzie/agenziagrossetoamiata
A000617486;www.abmassicurazioni.it
A000617486;www.agenziazurich.it/pd007
A000617931;https://www.agenzie.generali.it/paviacastello
A000618358;www.assifidenza.it
A000618372;https://www.arag.it/portal/tutela-legale-ols-famiglia/-/ols/94cc44e8-71ab-4d45-a6ed-0d8bee17374d
A000618372;www.masola.it
A000618413;www.agenzievittoria.com/sondrio
A000618522;2massicurazioni.com
A000618522;https://www.2massicurazioni.com/
A000618522;https://www.facebook.com/2Massicurazioni/
A000618522;https://www.instagram.com/2m_assicurazioni/
A000618522;https://www.linkedin.com/company/2m-assicurazioni
A000619263;www.life-strategy.it
A000619500;https://www.agenzie.generali.it/montebellunacortemaggiore
A000619500;https://www.facebook.com/AgGeneraliMontebellunaCortemaggiore
A000620401;https://www.linkedin.com/company/g-l-m-assicurazioni-s-r-l
A000620815;https://idmassicura.com/
A000621893;WWW.RICCIUCONSULENZE.IT
A000622431;www.confidere.it
A000622454;www.mattioliassicurazioni.it
A000622477;www.assicusio.it
A000622520;WWW.ASSIREATE.COM
A000622717;www.agenzie.generali.it/romacentroeuclide
A000622892;WWW.SAIV.AI
A000623389;https://www.arag.it/portal/tutela-legale-ols-famiglia/-/ols/1806e63e-1633-4d72-817d-0facca1a1cc9
A000623389;https://www.arag.it/tutela-legale-ols-cp/78a9bc97-4505-463f-8d9f-2e538f6e850f
A000623389;www.assigarattini.it
A000623419;https://www.caseroassicurazioni.it/
A000623872;HTTPS://WWW.FACEBOOK.COM/RUSSOASSICURAZIONI1982
A000623872;HTTPS://WWW.INSTAGRAM.COM/RUSSOASSICURAZIONI/
A000624790;https://campagna.4careitalia.it/
A000624790;www.4careitalia.com
A000624790;www.4careitalia.it
A000625048;www.aguzzisrl.com
A000625076;www.biolghiniassicurazioni.it
A000625662;WWW.NOICONSORTILE.IT
A000626193;www.pezzoliassicurazioni.it
A000626444;www.sirioassicura.it
A000626549;www.agenzievittoria.com/villafrancainlunigiana
A000626896;https://agenzie.italiana.it/agenzia363/Pages/R_Overview.aspx
A000626928;WWW.ASSITECHASSICURAZIONI.IT
A000627224;www.arcadiaassicurazioni.it
A000627948;www.facilitylife.it
A000628168;www.serraebaraldi.it
A000628390;www.agenzievittoria.com/sarzana
A000629034;www.abissoecaloassicurazioni.it
A000629190;www.centroassicurazionipalermo.com
A000629190;www.zoraassicurazioni.com
A000629471;www.levante-consulting.it
A000629668;www.assicurazionilowcost.it
A000629668;www.assivia.it
A000629668;www.viaggisicuri.com
A000629788;www.ageallianz.it/barletta637
A000629788;www.agenziazurich.it/ba513
A000630541;https://www.facebook.com/people/Blanchetti-Vianini-Assicurazioni/61576240567026/?mibextid=wwXIfr&rdid=Ylw4ISNv5ruIVvCo&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F1ApW4iExpE%2F%3Fmibextid%3DwwXIfr
A000630541;https://www.instagram.com/cuorgn_unipol/?igsh=d3JwdjZvbWwzN2t0#
A000630724;WWW.AGEALLIANZ.IT/BRESCIA5130/
A000630724;https://www.facebook.com/allianzagenziabresciaugoni/
A000630724;https://www.instagram.com/allianzagenziabresciaugoni/
A000630864;www.maassicurazioni.it
A000631022;www.colombopartners.it
A000631302;assilesca.it
A000631367;www.unipolsassuolo.it
A000631367;www.unisas.it
A000631488;agenziazurich.it/le505
A000631543;HTTPS://WWW.CUNEOCENTROASSICURAZIONI.IT
A000631640;www.ageallianz.it/firenze453
A000631640;www.portalpratoassicurazioni.it
A000631792;HTTPS://WWW.FACEBOOK.COM/AGGENERALIVASTOGIULIOCESARE28/?LOCALE=IT_IT
A000631792;www.agenzie.generali.it/vasto
A000632062;www.ageallianz.it/trani4815000/
A000632286;www.unipolsaicomovolta.it
A000632964;www.demiconsulting.it
A000633445;https://www.joininsurance.it
A000633460;WWW.ASSI3.IT
A000633540;https://agenzie.realemutua.it/agenzie/agenziabesozzo
A000633549;WWW.SARDINIASERVIZIASSICURATIVI.IT
A000634249;www.litus.it
A000634260;www.agenzie.generali.it/sassariromita
A000634572;HTTPS://WWW.PESSINASISTEMIASSICURATIVI.IT/
A000635421;www.schinotiassicura.it
A000635427;www.eniplenitude.com
